,PM2.5,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
5090,290.0,12.0,101.0,1800.0,1.0,14.6,1008.7,13.5,0.0,0.8
5091,282.0,9.0,85.0,1300.0,1.0,15.1,1008.8,13.5,0.0,0.8
5092,295.0,10.0,86.0,1200.0,1.0,15.0,1009.6,13.5,0.0,0.9
5093,280.0,12.0,112.0,1300.0,1.0,15.3,1010.4,13.7,0.0,0.5
5094,263.0,15.0,111.0,1300.0,1.0,15.8,1011.2,14.2,0.0,0.5
5095,243.0,16.0,96.0,1200.0,5.0,16.2,1012.2,14.4,0.0,0.6
5096,224.0,15.0,92.0,1200.0,3.0,16.9,1013.2,14.7,0.0,1.5
5097,204.0,15.0,80.0,1200.0,16.0,17.0,1013.7,14.6,0.0,0.7
5098,176.0,18.0,96.0,1600.0,9.0,17.0,1013.8,14.6,0.0,1.4
5099,214.0,19.0,110.0,1500.0,4.0,17.5,1013.4,14.9,0.0,1.4
5100,214.0,19.0,110.0,1500.0,4.0,18.5,1013.0,15.0,0.0,1.3
5101,226.0,20.0,103.0,1600.0,14.0,19.1,1012.8,14.8,0.0,2.0
5102,239.0,21.0,95.0,1600.0,6.0,19.3,1012.7,15.2,0.0,1.0
5103,188.60829608039572,22.0,82.0,1500.0,38.0,19.3,1012.6,14.8,0.0,2.0
5104,148.0,26.0,65.0,1300.0,61.0,19.0,1012.6,15.1,0.0,1.2
5105,180.0,27.0,71.0,1200.0,52.0,18.2,1012.6,15.1,0.0,1.1
5106,176.0,27.0,79.0,1300.0,41.0,18.0,1013.2,15.1,0.0,0.8
5107,198.0,27.0,90.0,1500.0,21.0,17.9,1013.7,15.3,0.0,0.5
5108,198.0,27.0,90.0,1500.0,21.0,17.6,1014.2,15.2,0.0,0.6
5109,193.0,25.0,120.0,1500.0,1.0,17.4,1014.5,15.4,0.0,0.2
5110,168.0,25.0,114.0,1500.0,1.0,17.0,1014.4,15.7,0.0,0.6
5111,182.0,25.0,116.0,1500.0,1.0,16.9,1014.2,15.4,0.0,0.4
5112,187.0,22.0,113.0,1600.0,1.0,16.8,1014.0,15.7,0.0,0.0
5113,188.0,18.0,105.0,1600.0,1.0,16.4,1013.9,15.4,0.0,0.2
5114,169.0,18.0,99.0,1500.0,1.0,16.5,1013.6,15.9,0.0,0.6
5115,215.0,17.0,104.0,1600.0,1.0,16.4,1013.7,15.8,0.0,0.4
5116,208.0,18.0,105.0,1700.0,1.0,16.7,1013.5,16.2,0.0,0.6
5117,175.0,15.0,97.0,1500.0,1.0,17.0,1014.1,16.4,0.0,0.5
5118,153.0,14.0,87.0,1300.0,1.0,17.2,1014.1,16.6,0.0,0.0
5119,116.0,10.0,75.0,1000.0,1.0,17.6,1014.5,17.0,0.0,0.4
5120,87.0,12.0,72.0,1000.0,1.0,18.3,1015.0,16.8,0.0,0.7
5121,101.0,18.0,70.0,1100.0,1.0,19.3,1014.6,17.1,0.0,0.6
5122,130.0,19.0,79.0,1200.0,1.0,19.7,1014.3,16.9,0.0,1.3
5123,131.0,22.0,89.0,1400.0,3.0,20.3,1014.0,16.5,0.0,1.4
5124,146.0,32.0,83.0,1400.0,21.0,21.1,1012.8,17.1,0.0,1.3
5125,141.0,47.0,68.0,1500.0,44.0,21.2,1012.4,17.0,0.0,1.2
5126,110.0,56.0,56.0,1600.0,64.0,21.3,1011.6,17.3,0.0,1.1
5127,128.0,52.0,75.0,1700.0,42.0,20.7,1011.7,17.1,0.0,0.9
5128,110.0,56.0,56.0,1600.0,64.0,19.9,1011.5,16.9,0.0,0.6
5129,106.0,58.0,77.0,900.0,48.0,18.6,1011.7,16.7,0.0,0.0
5130,102.0,52.0,86.0,900.0,36.0,17.7,1012.0,16.6,0.0,0.0
5131,165.0,34.0,117.0,1600.0,1.0,17.3,1012.2,16.5,0.0,0.1
5132,174.0,33.0,113.0,1700.0,1.0,17.1,1012.4,16.5,0.0,0.5
5133,188.0,29.0,124.0,2000.0,1.0,17.2,1012.4,16.7,0.0,0.0
5134,225.0,28.0,127.0,2000.0,1.0,17.4,1012.0,16.9,0.0,0.1
5135,230.0,24.0,123.0,2100.0,1.0,17.5,1011.3,17.0,0.0,0.7
5136,219.0,23.0,115.0,2100.0,1.0,17.5,1011.1,16.9,0.0,1.2
5137,240.0,21.0,104.0,2200.0,1.0,17.5,1011.0,16.7,0.0,1.0
5138,194.0,19.0,86.0,1900.0,1.0,17.6,1010.4,16.8,0.0,1.1
5139,171.0,18.0,80.0,1700.0,1.0,17.6,1010.0,16.8,0.0,1.2
5140,147.0,16.0,76.0,1500.0,1.0,17.5,1010.1,16.9,0.0,0.7
5141,131.0,15.0,71.0,1300.0,1.0,17.5,1009.8,17.0,0.8,0.7
5142,123.0,13.0,71.0,1300.0,1.0,17.4,1010.4,17.1,0.4,0.9
5143,97.0,12.0,63.0,1200.0,1.0,17.7,1010.9,17.4,0.6,1.1
5144,108.0,11.0,63.0,1300.0,1.0,17.3,1011.2,17.0,0.2,0.8
5145,92.0,10.0,62.0,900.0,4.0,17.1,1011.5,16.8,0.2,0.5
5146,40.0,8.0,45.0,700.0,26.0,16.9,1011.5,16.6,0.2,0.6
5147,19.0,6.0,63.0,562.8317356380292,11.781,18.0,1011.2,16.3,0.0,1.2
5148,5.0,6.0,50.0,447.9504550658689,24.2046,20.2,1010.3,16.2,0.1,1.7
5149,22.0,6.0,31.0,400.0,44.0,22.1,1010.0,14.7,0.0,1.4
5150,16.0,7.0,19.0,426.42101072650314,64.4742,22.1,1010.0,13.2,0.0,1.7
5151,3.0,6.0,17.0,527.2134872453779,68.7582,22.3,1010.7,13.6,0.0,1.2
5152,3.0,4.0,23.0,702.3774295566246,62.7606,20.1,1011.1,15.1,0.0,0.5
5153,8.0,4.0,29.0,951.9128376602433,56.3346,17.8,1011.4,14.3,0.0,0.0
5154,12.0,4.0,42.0,1169.9591410563312,37.485,15.2,1012.6,13.6,0.0,0.0
5155,21.0,4.0,72.0,1250.655769244987,4.9266,14.6,1013.4,14.0,0.0,0.6
5156,28.0,7.0,74.0,1194.0027222262097,-3.3293163178247855,13.9,1014.4,13.4,0.0,0.0
5157,37.0,7.0,76.0,1000.0,1.0,13.8,1015.2,13.5,0.0,0.4
5158,41.0,5.0,73.0,700.0,1.0,13.4,1015.6,13.2,0.0,0.6
5159,40.0,5.0,60.0,500.0,3.0,13.5,1016.2,13.2,0.0,0.6
5160,38.0,6.0,66.0,500.0,1.0,12.3,1016.3,12.1,0.0,0.1
5161,33.0,4.0,58.0,500.0,1.0,11.6,1016.6,11.4,0.0,0.1
5162,33.0,3.0,55.0,500.0,1.0,10.5,1016.5,10.3,0.0,0.5
5163,24.0,4.0,51.0,300.0,1.0,12.4,1017.0,3.9,0.0,2.3
5164,8.0,5.0,51.0,200.0,10.0,14.6,1017.4,2.1,0.0,1.6
5165,3.0,6.0,25.0,200.0,34.0,14.8,1017.5,1.7,0.0,2.6
5166,6.0,6.0,24.0,200.0,39.0,14.9,1018.0,2.4,0.0,2.3
5167,11.0,13.0,32.0,300.0,29.0,16.5,1018.8,4.8,0.0,1.2
5168,8.0,16.0,36.0,300.0,25.0,18.5,1019.0,4.3,0.0,1.5
5169,7.0,5.0,24.0,200.0,41.0,19.4,1018.7,0.4,0.0,3.0
5170,4.0,4.0,19.0,300.0,50.0,20.7,1017.9,1.5,0.0,1.8
5171,4.0,3.0,15.0,200.0,56.0,22.0,1016.7,1.6,0.0,1.7
5172,7.0,8.0,17.0,300.0,61.0,22.8,1015.6,1.2,0.0,1.1
5173,6.0,6.0,17.0,300.0,66.0,23.7,1014.4,2.5,0.0,0.9
5174,9.0,4.0,15.0,200.0,73.0,23.7,1014.2,3.0,0.0,1.9
5175,10.0,3.0,21.0,200.0,74.0,23.0,1013.3,4.0,0.0,2.2
5176,11.0,5.0,26.0,200.0,71.0,21.7,1012.4,4.7,0.0,2.5
5177,9.0,5.0,29.0,200.0,98.0,19.8,1012.2,4.7,0.0,2.3
5178,14.0,4.0,37.0,200.0,72.0,19.0,1012.0,4.0,0.0,2.6
5179,18.0,5.0,47.0,400.0,59.0,18.5,1012.5,4.6,0.0,2.8
5180,22.0,4.0,60.0,400.0,37.0,17.2,1012.8,6.1,0.0,1.2
5181,23.0,6.0,61.0,300.0,34.0,12.8,1012.8,7.7,0.0,0.0
5182,32.0,9.0,66.0,400.0,27.0,11.1,1012.7,8.0,0.0,0.5
5183,33.0,7.0,83.0,500.0,4.0,10.9,1012.5,8.1,0.0,0.9
5184,29.0,6.0,85.0,500.0,1.0,10.8,1012.8,8.0,0.0,1.1
5185,43.0,9.0,82.0,700.0,1.0,9.9,1012.9,7.8,0.0,0.6
5186,47.0,8.0,74.0,600.0,1.0,9.7,1012.7,8.0,0.0,0.9
5187,58.0,9.0,70.0,500.0,1.0,9.3,1012.8,7.7,0.0,1.3
5188,44.0,9.0,65.0,400.0,1.0,9.2,1012.9,8.0,0.0,0.6
5189,26.0,6.0,60.0,400.0,1.0,8.8,1013.3,7.7,0.0,1.1
5190,23.0,5.0,49.0,300.0,3.0,9.2,1014.4,8.3,0.0,0.6
5191,22.0,5.0,51.0,300.0,1.0,13.2,1015.0,8.5,0.0,2.0
5192,33.0,11.0,52.0,500.0,1.0,15.4,1015.5,8.8,0.0,1.7
5193,37.0,21.0,54.0,700.0,7.0,16.7,1015.4,8.4,0.0,1.0
5194,61.0,61.0,65.0,2200.0,12.0,18.2,1014.8,9.8,0.0,1.5
5195,84.0,85.0,67.0,2800.0,25.0,19.4,1014.1,9.6,0.0,2.7
5196,94.0,83.0,66.0,2700.0,49.0,20.3,1012.9,10.1,0.0,1.3
5197,100.0,83.0,66.0,2600.0,60.0,21.1,1011.7,10.3,0.0,1.1
5198,101.0,84.0,62.0,2500.0,69.0,21.7,1011.4,10.5,0.0,1.4
5199,91.0,66.0,57.0,1900.0,79.0,21.6,1010.8,12.4,0.0,1.4
5200,89.0,49.0,60.0,1700.0,81.0,20.3,1010.6,13.7,0.0,0.0
5201,79.0,39.0,59.0,1400.0,73.0,17.1,1010.3,13.2,0.0,0.0
5202,69.0,29.0,72.0,2100.0,48.0,15.1,1010.8,13.0,0.0,1.0
5203,55.0,20.0,62.0,700.0,46.0,17.3,1011.3,14.4,0.0,1.7
5204,52.0,16.0,52.0,600.0,49.0,17.0,1011.2,14.3,0.0,1.4
5205,49.0,12.0,68.0,700.0,23.0,16.2,1011.2,13.9,0.0,0.8
5206,50.0,11.0,56.0,600.0,29.0,15.7,1011.1,13.5,0.0,1.3
5207,39.0,13.0,47.0,600.0,31.0,15.9,1010.8,12.6,0.0,0.8
5208,37.0,11.0,48.0,600.0,27.0,15.8,1010.3,12.5,0.0,0.9
5209,41.0,17.0,46.0,1000.0,27.0,15.5,1010.0,11.7,0.0,0.8
5210,45.0,25.0,57.0,1300.0,13.0,15.2,1009.6,12.0,0.0,0.9
5211,56.0,37.0,58.0,1500.0,10.0,14.8,1008.9,11.9,0.0,1.1
5212,57.0,28.0,71.0,1400.0,1.0,14.2,1008.8,12.2,0.0,0.5
5213,63.0,30.0,71.0,1600.0,1.0,13.6,1008.7,12.3,0.0,0.0
5214,68.0,27.0,66.0,1600.0,1.0,13.7,1008.8,12.8,0.0,0.4
5215,68.0,33.0,64.0,1600.0,1.0,15.0,1009.5,12.7,0.0,1.0
5216,73.0,50.0,63.0,1800.0,2.0,16.8,1009.7,12.5,0.0,1.2
5217,82.0,70.0,69.0,2100.0,6.0,18.0,1009.5,12.9,0.0,1.1
5218,97.0,79.0,70.0,2300.0,18.0,19.1,1009.0,12.6,0.0,1.1
5219,118.0,98.0,76.0,2900.0,33.0,20.3,1008.2,13.0,0.0,0.8
5220,146.0,117.0,80.0,3400.0,51.0,21.5,1007.2,12.9,0.0,1.7
5221,150.0,96.0,94.0,3000.0,48.0,22.0,1006.8,13.1,0.0,2.3
5222,166.0,87.0,108.0,3100.0,60.0,22.1,1006.7,13.2,0.0,2.7
5223,187.0,71.0,99.0,2700.0,97.0,22.1,1006.6,14.0,0.0,1.4
5224,190.0,54.0,82.0,2100.0,124.0,20.8,1006.5,14.7,0.0,1.0
5225,184.0,49.0,81.0,1900.0,123.0,18.5,1006.8,14.8,0.0,0.0
5226,188.0,40.0,99.0,2000.0,84.0,16.5,1007.7,14.7,0.0,0.2
5227,198.0,28.0,152.0,2300.0,17.0,16.6,1008.4,14.2,0.0,0.7
5228,217.0,24.0,166.0,2500.0,1.0,16.2,1008.9,14.2,0.0,0.6
5229,255.0,18.0,167.0,2800.0,1.0,15.5,1009.5,14.0,0.0,0.0
5230,340.0,20.0,164.0,2600.0,1.0,14.8,1010.0,14.0,0.0,0.6
5231,321.0,17.0,164.0,2800.0,1.0,15.1,1010.0,14.1,0.0,0.7
5232,349.0,20.0,152.0,2800.0,1.0,14.8,1010.5,14.0,0.0,0.8
5233,334.0,21.0,132.0,2900.0,1.0,14.6,1010.8,14.0,0.0,0.8
5234,289.0,17.0,110.0,2900.0,1.0,14.3,1010.5,13.8,0.0,1.1
5235,258.0,14.0,98.0,2400.0,1.0,14.2,1011.0,13.6,0.0,0.6
5236,246.0,12.0,98.0,2200.0,1.0,13.9,1011.7,13.4,0.0,1.0
5237,258.0,13.0,96.0,2600.0,1.0,13.7,1012.2,13.4,0.0,1.0
5238,235.0,14.0,92.0,2500.0,1.0,13.8,1012.7,13.5,0.0,0.8
5239,239.0,12.0,87.0,2300.0,1.0,14.8,1013.7,14.5,0.0,1.2
5240,250.0,18.0,83.0,2300.0,1.0,16.6,1014.8,14.4,0.0,1.5
5241,267.0,31.0,78.0,2100.0,6.0,18.3,1015.1,13.8,0.0,1.3
5242,305.0,43.0,94.0,2300.0,7.0,19.7,1015.3,13.6,0.0,1.9
5243,283.0,51.0,101.0,2200.0,19.0,20.5,1014.8,14.2,0.0,1.6
5244,281.0,53.0,106.0,2100.0,34.0,21.9,1014.2,14.3,0.0,1.2
5245,282.0,55.0,96.0,1900.0,74.0,22.8,1014.0,14.1,0.0,1.0
5246,311.0,55.0,90.0,1800.0,104.0,23.3,1014.2,14.0,0.0,1.1
5247,311.0,55.0,90.0,1600.0,129.0,22.6,1014.3,15.7,0.0,0.5
5248,261.0,52.0,82.0,1700.0,129.0,21.1,1014.5,16.1,0.0,0.1
5249,239.0,42.0,83.0,1500.0,128.0,18.3,1015.1,15.4,0.0,0.0
5250,266.0,31.0,111.0,1800.0,86.0,16.8,1015.6,15.1,0.0,0.0
5251,294.0,24.0,141.0,2100.0,40.0,16.0,1016.4,15.0,0.0,0.2
5252,277.0,21.0,171.0,2400.0,2.0,15.7,1017.0,14.9,0.0,0.5
5253,277.0,21.0,171.0,2700.0,1.0,15.9,1017.8,14.9,0.0,0.9
5254,297.0,22.0,182.0,2800.0,1.0,15.4,1017.7,14.6,0.0,0.9
5255,345.0,25.0,164.0,2500.0,1.0,15.2,1018.1,14.4,0.0,1.1
5256,355.0,25.0,154.0,2400.0,1.0,14.8,1018.0,14.2,0.0,0.0
5257,327.0,27.0,143.0,2300.0,1.0,14.0,1017.7,13.4,0.0,0.0
5258,313.0,27.0,133.0,2300.0,1.0,13.3,1017.4,13.0,0.0,0.6
5259,303.0,29.0,126.0,2400.0,1.0,13.8,1017.5,13.6,0.0,0.6
5260,287.0,30.0,124.0,2100.0,1.0,13.6,1017.7,13.4,0.0,0.8
5261,302.0,33.0,106.0,2000.0,1.0,13.6,1018.0,13.4,0.0,0.7
5262,261.0,34.0,101.0,1800.0,1.0,13.9,1018.3,13.7,0.0,0.6
5263,246.0,35.0,95.0,2000.0,1.0,15.5,1018.8,15.5,0.0,1.3
5264,217.0,43.0,89.0,2800.0,1.0,15.5,1019.0,15.0,0.0,1.1
5265,261.0,49.0,90.0,2800.0,1.0,16.5,1019.3,15.0,0.0,1.4
5266,261.0,49.0,90.0,2900.0,3.0,18.1,1018.6,15.0,0.0,1.6
5267,203.0,43.0,81.0,2700.0,5.0,19.5,1018.0,15.6,0.0,1.4
5268,174.0,49.0,74.0,2000.0,16.0,20.1,1016.9,15.5,0.0,2.2
5269,163.0,49.0,75.0,2300.0,12.0,20.1,1016.3,15.5,0.0,1.0
5270,158.0,57.0,65.0,2200.0,38.0,20.6,1015.9,15.2,0.0,0.9
5271,137.0,65.0,65.0,2100.0,52.0,20.5,1014.8,15.3,0.0,1.3
5272,154.0,64.0,74.0,2000.0,52.0,19.7,1014.7,16.0,0.0,0.2
5273,154.0,64.0,74.0,2000.0,44.0,17.6,1015.1,15.4,0.0,0.5
5274,188.0,57.0,100.0,2200.0,31.0,16.6,1015.2,15.1,0.0,0.5
5275,196.0,53.0,103.0,2300.0,22.0,16.0,1015.6,15.0,0.0,0.0
5276,213.0,53.0,90.0,2600.0,21.0,15.8,1015.7,15.0,0.0,0.0
5277,202.0,52.0,108.0,2600.0,5.0,15.5,1015.8,14.7,0.0,0.4
5278,191.0,51.0,111.0,2600.0,4.0,15.0,1015.6,14.4,0.0,0.4
5279,164.0,51.0,106.0,2600.0,4.0,14.7,1015.6,14.4,0.0,0.1
5280,160.0,53.0,94.0,2300.0,3.0,14.7,1015.5,14.4,0.0,0.2
5281,162.0,51.0,85.0,2200.0,3.0,14.6,1015.6,14.3,0.0,0.6
5282,161.0,50.0,78.0,2200.0,4.0,14.5,1015.3,14.3,0.0,1.1
5283,152.0,49.0,73.0,1900.0,3.0,14.2,1015.5,14.0,0.0,0.8
5284,173.0,51.0,79.0,1800.0,3.0,13.8,1015.8,13.6,0.0,0.2
5285,167.0,52.0,78.0,1700.0,3.0,13.4,1016.2,13.2,0.0,0.5
5286,164.0,53.0,75.0,1700.0,4.0,13.4,1016.6,13.4,0.0,0.6
5287,135.0,53.0,74.0,1700.0,5.0,15.4,1017.6,13.4,0.0,2.1
5288,147.0,54.0,69.0,1300.0,12.0,19.4,1018.0,9.6,0.0,2.4
5289,88.0,45.0,44.0,700.0,24.0,21.7,1018.5,7.5,0.0,1.3
5290,25.0,41.0,31.0,500.0,27.0,23.2,1018.4,4.7,0.0,3.2
5291,28.0,47.0,29.0,400.0,37.0,24.1,1017.9,4.9,0.0,2.6
5292,24.0,40.0,28.0,200.0,44.0,25.4,1016.8,4.5,0.0,3.5
5293,28.0,39.0,25.0,200.0,59.0,25.7,1016.2,5.3,0.0,3.6
5294,7.0,37.0,19.0,100.0,68.0,25.6,1016.2,5.7,0.0,2.5
5295,3.0,36.0,19.0,100.0,67.0,24.9,1016.2,7.1,0.0,1.5
5296,3.0,35.0,23.0,100.0,62.0,23.3,1016.3,4.7,0.0,1.5
5297,3.0,37.0,38.0,200.0,48.0,19.0,1016.4,7.7,0.0,0.0
5298,20.0,36.0,63.0,200.0,28.0,17.6,1017.0,10.7,0.0,0.0
5299,33.0,36.0,96.0,700.0,7.0,17.4,1016.8,11.9,0.0,0.2
5300,15.0,39.0,94.0,400.0,6.0,18.3,1018.0,8.0,0.0,1.2
5301,38.0,38.0,85.0,300.0,7.0,17.7,1019.1,8.3,0.0,0.8
5302,71.0,43.0,87.0,500.0,20.0,19.4,1018.8,11.7,0.0,1.3
5303,71.0,46.0,60.0,400.0,46.0,18.5,1018.9,12.9,0.0,0.6
5304,63.0,42.0,65.0,300.0,39.0,17.1,1019.0,10.5,0.0,0.7
5305,61.0,35.0,51.0,200.0,42.0,16.5,1018.3,12.1,0.0,1.0
5306,59.0,16.0,49.0,300.0,32.0,16.0,1017.9,10.5,0.0,1.8
5307,36.0,14.0,39.0,200.0,32.0,16.0,1017.8,10.1,0.0,1.3
5308,28.0,11.0,39.0,200.0,15.0,14.2,1017.6,11.0,0.0,0.5
5309,39.0,13.0,74.0,300.0,3.0,13.5,1018.1,11.4,0.0,0.0
5310,63.0,15.0,73.0,500.0,3.0,13.6,1017.9,11.1,0.0,0.0
5311,38.0,16.0,67.0,300.0,6.0,15.3,1018.0,10.5,0.0,0.7
5312,24.0,16.0,51.0,300.0,14.0,17.3,1017.8,8.7,0.0,2.6
5313,29.0,17.0,57.0,500.0,12.0,18.1,1017.4,8.1,0.0,2.3
5314,40.0,26.0,64.0,800.0,13.0,18.9,1016.3,8.2,0.0,3.3
5315,53.0,60.0,63.0,1400.0,26.0,20.1,1015.3,8.1,0.0,2.1
5316,62.0,65.0,58.0,1400.0,38.0,20.6,1013.6,8.6,0.0,3.2
5317,51.0,52.0,39.0,1000.0,58.0,21.5,1011.9,9.4,0.0,3.4
5318,54.0,52.0,37.0,1000.0,68.0,21.6,1011.5,9.8,0.0,3.7
5319,55.0,54.0,35.0,900.0,75.0,21.4,1010.4,12.0,0.0,2.7
5320,48.0,36.0,32.0,600.0,80.0,20.3,1009.7,12.5,0.0,3.2
5321,61.0,35.0,38.0,600.0,77.0,19.5,1009.4,12.5,0.0,2.0
5322,71.0,29.0,41.0,600.0,76.0,18.7,1009.1,12.9,0.0,1.4
5323,77.0,26.0,51.0,700.0,63.0,17.6,1009.4,12.9,0.0,1.2
5324,93.0,25.0,72.0,800.0,43.0,16.3,1009.3,13.2,0.0,0.4
5325,100.0,25.0,76.0,800.0,35.0,14.6,1009.1,13.0,0.0,0.2
5326,98.0,28.0,94.0,900.0,18.0,13.8,1008.4,13.0,0.0,0.1
5327,92.0,28.0,99.0,800.0,11.0,13.2,1008.3,12.6,0.0,0.6
5328,98.0,32.0,93.0,800.0,11.0,12.6,1008.0,12.0,0.0,0.5
5329,104.0,33.0,85.0,800.0,7.0,12.1,1007.6,11.5,0.0,0.2
5330,99.0,32.0,81.0,900.0,6.0,12.1,1007.0,11.6,0.0,0.9
5331,120.0,39.0,97.0,1400.0,5.0,11.9,1006.5,11.3,0.0,0.8
5332,121.0,39.0,90.0,1400.0,4.0,11.7,1006.8,11.2,0.0,1.6
5333,114.0,39.0,78.0,1300.0,4.0,11.5,1007.1,11.0,0.0,1.2
5334,102.0,37.0,71.0,1400.0,4.0,12.0,1007.3,11.4,0.0,1.1
5335,98.0,37.0,69.0,1600.0,4.0,13.1,1007.7,11.8,0.0,1.4
5336,101.0,38.0,66.0,1600.0,4.0,13.8,1007.5,11.7,0.0,1.0
5337,99.0,40.0,66.0,1700.0,5.0,14.9,1007.2,12.0,0.0,1.3
5338,100.0,41.0,69.0,1900.0,6.0,15.9,1006.4,12.1,0.0,1.4
5339,102.0,45.0,73.0,1500.0,7.0,16.9,1005.9,12.2,0.0,1.2
5340,112.0,46.0,85.0,1500.0,8.0,18.1,1005.1,13.0,0.0,1.4
5341,131.0,50.0,106.0,1800.0,8.0,19.0,1004.1,13.2,0.0,1.5
5342,140.0,55.0,106.0,1500.0,14.0,19.8,1003.8,13.5,0.0,1.5
5343,159.0,54.0,103.0,1400.0,24.0,19.4,1004.0,13.8,0.0,1.3
5344,189.0,52.0,108.0,1500.0,33.0,18.2,1003.3,13.5,0.0,1.2
5345,200.0,55.0,109.0,1400.0,33.0,16.3,1003.7,13.4,0.0,0.8
5346,190.0,52.0,121.0,1600.0,17.0,15.6,1003.9,13.4,0.0,0.9
5347,194.0,51.0,123.0,1700.0,8.0,14.9,1003.8,13.3,0.0,0.6
5348,194.0,51.0,123.0,1700.0,11.0,14.7,1003.5,13.7,0.0,0.0
5349,215.0,52.0,117.0,1700.0,9.0,14.4,1003.2,13.6,0.0,0.0
5350,219.0,53.0,126.0,1800.0,8.0,14.4,1003.7,13.6,0.0,1.5
5351,195.0,57.0,118.0,1800.0,7.0,15.5,1004.1,13.2,0.0,1.1
5352,191.0,47.0,94.0,1700.0,7.0,15.0,1002.4,13.0,0.0,0.6
5353,189.0,45.0,82.0,1500.0,6.0,14.0,1001.5,12.9,0.0,0.8
5354,187.0,48.0,77.0,1500.0,6.0,13.6,1001.4,13.0,0.0,0.2
5355,162.0,51.0,74.0,1500.0,6.0,13.7,1001.0,13.2,0.0,1.1
5356,164.0,53.0,75.0,1500.0,7.0,13.8,1001.6,13.3,0.0,0.8
5357,166.0,52.0,71.0,1400.0,6.0,13.7,1001.8,13.2,0.0,0.5
5358,165.0,54.0,69.0,1300.0,7.0,13.3,1002.1,12.8,0.0,0.0
5359,162.0,55.0,65.0,1300.0,7.0,14.8,1003.4,14.5,0.0,0.6
5360,164.0,58.0,67.0,1500.0,8.0,19.4,1004.4,3.1,0.0,4.2
5361,151.0,59.0,53.0,1000.0,17.0,20.4,1005.8,3.6,0.0,3.6
5362,18.0,49.0,17.0,300.0,34.0,20.2,1005.8,3.0,0.0,5.8
5363,14.0,43.0,13.0,200.0,38.0,20.3,1005.8,3.1,0.0,6.5
5364,17.0,43.0,12.0,100.0,42.0,20.2,1006.7,3.0,0.0,5.7
5365,16.0,43.0,10.0,100.0,45.0,19.7,1007.0,3.0,0.0,7.1
5366,10.0,42.0,10.0,114.58613882178341,45.0,19.8,1007.9,2.2,0.0,4.6
5367,7.0,43.0,10.0,122.5340420449767,46.0,20.1,1008.0,2.0,0.0,3.3
5368,10.0,44.0,11.0,123.84370966957984,47.0,19.2,1008.4,0.2,0.0,7.1
5369,9.0,40.0,12.0,118.51514169559286,47.0,17.9,1009.5,0.5,0.0,2.2
5370,7.0,40.0,13.0,110.87218100965676,48.0,16.5,1009.9,1.4,0.0,1.4
5371,7.0,37.4136,13.0,105.2386704984126,44.0,13.5,1009.8,3.3,0.0,0.4
5372,3.0,37.4136,19.0,101.61461016186033,43.0,14.6,1009.8,0.4,0.0,2.1
5373,3.0,38.2704,30.0,100.0,34.0,16.1,1010.0,0.2,0.0,2.0
5374,3.0,37.6992,49.0,100.0,21.0,13.8,1010.0,1.7,0.0,1.5
5375,8.0,40.2696,41.0,100.0,25.0,12.5,1009.7,3.4,0.0,0.9
5376,10.0,42.5544,39.0,100.0,23.0,9.7,1009.6,5.3,0.0,0.5
5377,17.0,44.8392,63.0,100.0,8.0,8.4,1009.8,5.9,0.0,0.4
5378,11.0,43.9824,51.0,200.0,10.0,7.6,1009.7,5.7,0.0,0.1
5379,8.0,43.4112,52.0,200.0,8.0,7.1,1009.8,5.6,0.0,0.0
5380,12.0,45.1248,52.0,200.0,5.0,6.9,1010.0,6.2,0.0,0.9
5381,9.0,45.4104,58.0,400.0,6.0,6.7,1010.3,6.1,0.0,0.1
5382,16.0,47.124,61.0,500.0,7.0,7.1,1010.6,6.7,0.0,0.2
5383,22.0,52.5504,63.0,700.0,7.0,12.2,1011.6,6.2,0.0,1.3
5384,22.0,55.692,63.0,1075.5234838367696,7.7112,15.0,1011.8,5.8,0.0,1.4
5385,45.0,59.4048,76.0,1300.0,8.0,17.3,1011.4,4.6,0.0,0.9
5386,42.0,54.5496,82.0,1100.0,10.0,19.0,1010.7,5.8,0.0,0.9
5387,38.0,39.6984,54.0,800.0,20.0,20.7,1009.5,4.3,0.0,3.8
5388,28.0,14.28,40.0,400.0,44.0,21.6,1008.7,5.1,0.0,3.0
5389,37.0,15.708,35.0,400.0,61.0,22.3,1007.7,5.2,0.0,2.8
5390,43.0,19.992,34.0,400.0,79.0,22.9,1007.0,5.3,0.0,2.8
5391,56.0,22.848,38.0,400.0,86.0,22.5,1007.1,5.0,0.0,3.0
5392,53.0,23.7048,41.0,400.0,90.0,21.3,1007.0,7.5,0.0,0.8
5393,58.0,26.5608,57.0,400.0,85.0,17.6,1008.0,7.9,0.0,0.5
5394,71.0,25.704,67.0,600.0,80.0,14.4,1008.9,10.2,0.0,0.0
5395,84.0,23.7048,131.0,1100.0,15.0,12.6,1009.6,9.8,0.0,0.6
5396,134.0,27.4176,169.0,2700.0,1.0,13.4,1010.4,9.1,0.0,0.9
5397,130.0,19.4208,158.0,2600.0,1.0,13.3,1010.8,8.8,0.0,0.9
5398,119.0,20.2776,143.0,1500.0,1.0,12.5,1011.8,8.8,0.0,0.8
5399,97.0,16.8504,132.0,1100.0,1.0,12.3,1011.9,8.4,0.0,1.0
